site,id,keyword,page,title,price,original_price,discount_percent,rating,review_count,bought_past_month,is_new,shop,shop_age_years,is_ad,is_bestseller,free_shipping,url
amazon,B0DYJDBW21,baby christmas gifts,2,"mermaker Burritos Tortilla Swaddle Blanket Baby for Toddler Newborn, 285 GSM Soft Flannel Taco Wrap Blanket Funny Gifts for Baby Shower Boys Girls, 36 inch",9.99,12.99,,4.8,,1000,False,,,False,False,,https://www.amazon.com/dp/B0DYJDBW21
amazon,B08RHXJ4RN,baby christmas gifts,2,AMAWMW Newborn Baby Girl Little Sister Sleeper Gown Stripe Long Sleeve Nightgown Pajamas Gifts Stuff Essential Outfit,12.62,,,4.7,,1000,False,,,False,False,,https://www.amazon.com/dp/B08RHXJ4RN
amazon,B08769M234,baby christmas gifts,2,TBEZY Baby Hooded Towel with Unique Animal Design Ultra Soft Thick Cotton Bath Towel for Newborn (Bunny),19.95,,,4.7,,2000,False,,,False,False,,https://www.amazon.com/dp/B08769M234
amazon,B0CNPDMD1R,baby christmas gifts,2,"Yurhap Heart Baby Blanket, Love Plush Fleece Baby Blankets for Girls Boys | Soft Sherpa Baby Girl Blanket for Infant Toddler Newborn Gift, Fluffy Baby Essentials, For Crib Stroller, 30""x40"", Light Pink",7.49,,,4.7,,6000,False,,,False,False,,https://www.amazon.com/dp/B0CNPDMD1R
amazon,B09XM8L2MW,baby christmas gifts,2,"Jyusmile Baby Toys 6 to 12 Months, Musical Turtle Crawling Infant Toys, Early Learning Educational Toy with Light & Sound, Christmas Birthday Gifts for Boy Girl 7 8 9 10 11 Month 0-1 Year Old",19.98,24.99,,4.5,,1000,False,,,False,False,,https://www.amazon.com/dp/B09XM8L2MW
amazon,B09Y28DKL6,baby christmas gifts,2,"Itzy Ritzy Bitzy Crinkle Sensory Toy with Teething Toy, 0+ Months, Dinosaur | Teething Relief Sensory Toy with Crinkle Sounds, Braided Teether Ring, and Textured Ribbons to Support Sounds & Visual Play",14.99,16.99,,4.8,,1000,False,,,False,False,,https://www.amazon.com/dp/B09Y28DKL6
amazon,B014HWRC70,baby christmas gifts,2,"Baby Handprint Footprint Keepsake Ornament Kit (Makes 2) - Bonus Stencil for Personalized Christmas, Newborn, New Mom & Shower Gifts. 2 Easels! Non-Toxic Clay, Air-Dries Light & Soft, Won't Crack.",15.95,,,4.2,,800,False,,,False,False,,https://www.amazon.com/dp/B014HWRC70
amazon,B0C2HWHXJK,baby christmas gifts,2,"Teething Relief Teethers Toys for Babies 3-6-12 Months Gifts, Food Grade Silicone Sensory Baby Remote Control Teether Bath Toy for Newborn Infant Boy Girl Autism Birthday Christmas Gift, Black",5.69,6.99,,4.7,,1000,False,,,False,False,,https://www.amazon.com/dp/B0C2HWHXJK
amazon,B09YTMPL4R,baby christmas gifts,2,"Inkless Hand and Footprint Kit, Boy Girl Newborn Keepsake (Alpine White) | No Mess Ink Pad for Baby Handprint, Clean Touch Paw Print Kit for Dog Picture Frame, Personalized Baby Christmas Shower Gifts",18.96,59.99,,4.5,44,1000,False,,,False,False,,https://www.amazon.com/dp/B09YTMPL4R
amazon,B09PG61HV2,baby christmas gifts,3,Moonkie Stacks of Circles Soft Teething Toy | Educational Learning Baby Toy | Stacking Ring Toys for Babies Boy and Girl | 7 Piece Teethers Set,13.99,15.99,,4.8,,3000,False,,,False,False,,https://www.amazon.com/dp/B09PG61HV2
amazon,B0D89W954H,baby christmas gifts,3,"hahaland Baby 6+ Months Tummy Time Musical Bouncing Crab Crawling Toy | 48 Songs & Recording Function, Dancing Moving Jumping Baby Toy, USB Rechargeable Plush Crab Toy for Babies 6 9 12 Months",22.99,29.99,,4.6,,2000,False,,,False,False,,https://www.amazon.com/dp/B0D89W954H
amazon,B09GYGXHNL,baby christmas gifts,3,Baby Sensory Toys 0-6 Months Musical Tummy Time Stuffed Plush Flip Fish Toy | High Contrast Newborn Toys 0-3-6-12 Month with Mirror Crinkle Rattle Teether for 2 3 4 5 6 Month Infant Girl Boy Shower Gift,17.99,18.99,,4.5,32,900,False,,,False,False,,https://www.amazon.com/dp/B09GYGXHNL
amazon,B0DBXXVQP3,baby christmas gifts,3,Toys for 1 Year Old Girl Gifts: 3 in 1 Baby Music Mat Toddler Toys Age 1-2 | Piano Drum Animal Touch Unicorn Toy - Infant Musical Toy 12-18 Months Babies Birthday Easter Gifts for 1 2 3 Year Old Girls,23.99,,,4.6,738,3000,False,,,False,False,,https://www.amazon.com/dp/B0DBXXVQP3
amazon,B0778NNWJ3,baby christmas gifts,3,CÉLLOT Super Stretchy Soft Knot Baby Headbands with Hair Bows For Newborn | Soft Baby Girl Headbands | Baby Bows Hair Accessories |100% Handmade | Ideal Gifts for Newborn Mom,7.99,,,4.7,,4000,False,,,False,False,,https://www.amazon.com/dp/B0778NNWJ3
amazon,B0FK7YWCT7,baby christmas gifts,3,"Soft Plush 5 inches Crinkle Activity Book with Teether, Satin Ribbons and Travel Strap, Santa Embroidery, Christmas Red",9.99,,,5.0,20,,False,,,False,False,,https://www.amazon.com/dp/B0FK7YWCT7
amazon,B08P5K9Y8Y,baby christmas gifts,3,"Baby Piano Toys 6-12 Months, Elephant Piano Keyboard Newborn & Infant Toys | Light Up Musical Toddler Toys for 1 Year Old Boy Girl, Christmas & Birthday Gifts For 12-18 Months, 6 7 8 9 Month Old Toys",15.99,,,4.6,,1000,False,,,False,False,,https://www.amazon.com/dp/B08P5K9Y8Y
amazon,B0CTMJZZYH,baby christmas gifts,3,"6PCS Big Truck Toy Set with Playmat | With Storage Bag, ABS Plastic, No Small Parts, Rounded Edges, for Ages 1 Year Old Boy and Girl, First Birthday Gift",23.74,,,4.7,,2000,False,,,False,False,,https://www.amazon.com/dp/B0CTMJZZYH
amazon,B0B5XPFKC3,baby christmas gifts,3,"control future Crawling Crab Toy for Little Ones, Tummy Time Toy with Music and Lights, Interactive Moving Crab for Crawling, Walking and Early Development, Birthday Gift for Kids",17.99,,,4.2,,,False,,,False,False,,https://www.amazon.com/dp/B0B5XPFKC3
amazon,B07CP2FCCV,baby christmas gifts,3,"Baby Einstein and Hape Magic Touch Piano Wooden Musical Toddler Toy, Age 6 Months and Up",28.48,29.99,,4.7,,2000,False,,,False,False,,https://www.amazon.com/dp/B07CP2FCCV
amazon,B0CT7DJNDP,baby christmas gifts,3,"OKOOKO 6 Pack Soft Baby Book, Bath Toy, Soft Cloth Book, Crinkle Book | Washable, Nontoxic, High Contrast Baby Book, Educational Learning Toy, Baby Bath Toys, Soft Books for Babies",7.99,,,4.7,,3000,False,,,False,False,,https://www.amazon.com/dp/B0CT7DJNDP
amazon,B0F29BJWJT,baby christmas gifts,3,"Dancing Talking Giraffe Toy, Singing Giraffe Baby Toys for Kids | Glowing Musical Giraffe Stuffed Animals, Christmas/Birthday/Easter Gifts Repeating What You Say for Toddlers 1-3 Years Old",17.09,,,4.4,859,1000,False,,,False,False,,https://www.amazon.com/dp/B0F29BJWJT
amazon,B019ICFYNI,baby christmas gifts,3,VTech Baby Rattle and Sing Puppy,10.99,,,4.8,,1000,False,,,False,False,,https://www.amazon.com/dp/B019ICFYNI
amazon,B0BSB7SM9P,baby christmas gifts,3,"Kids Preferred Disney Nightmare Before Christmas My First Scare Jack Skellington Soft Book Baby Teething Crinkle Book with On-The-Go Clip, Crinkle Pages, and Teethers, Multicolor",7.99,,,4.9,947,700,False,,,False,False,,https://www.amazon.com/dp/B0BSB7SM9P
amazon,B093GMTN1G,baby christmas gifts,3,"Bekayshad Wooden Puzzles for Toddlers 1-3, Montessori Toys for 1 2 Year Old | Toddler Puzzles, 1 2 Year Old Boy Girl Birthday Gifts, 6 Pack Animal Shape Jigsaw Puzzles, Learning Educational Preschool Toy",13.99,16.99,,4.7,,1000,False,,,False,False,,https://www.amazon.com/dp/B093GMTN1G
amazon,B0DF7287SW,baby christmas gifts,3,"Montessori Toys for 1 Year Old: Cloth Fishing Game with Stacking Cups | Learning Educational Toys for 1+ Year Old Boy Girl First Birthday Gift - Number Counting, Color Sorting Toys for Toddlers 1-3",19.99,,,4.3,689,2000,False,,,False,False,,https://www.amazon.com/dp/B0DF7287SW
amazon,B0DHH2KQC5,baby christmas gifts,3,"KMUYSL Plush Farm Animals Set, Baby Toys 0-6 6-12 Months | Soft Sensory Toys with Crinkle, Rattles for 0-3-6-9-12 Month Newborn Infant, Christmas Easter Birthday Gifts for Baby",19.99,24.99,,4.7,119,,False,,,False,False,,https://www.amazon.com/dp/B0DHH2KQC5
amazon,B09WTZN2F9,baby christmas gifts,3,"Crawling Crab Baby Toy, Tummy Time Toys, Birthday Gift for Toddler Age 1-3 | Dancing Walking Crab with Light & Music, Mute Mode & Adjustable Speed, Type‑C Charging, Toy for Babies 6 9 12 24 36 Months",9.99,19.99,,4.2,,,False,,,False,False,,https://www.amazon.com/dp/B09WTZN2F9
amazon,B09SH56XRD,baby christmas gifts,3,"Wooden Toddler Puzzles Gifts Montessori Toys for 1 2 3 Years Old Boys Girls | 6 Vehicle Shape Puzzles, Boy Birthday Gift, Montessori Toys Educational Blocks for Toddlers 1-3, 2-4, Baby Learning Toys",13.48,,,4.6,,1000,False,,,False,False,,https://www.amazon.com/dp/B09SH56XRD
amazon,B08YQY3KXX,baby christmas gifts,3,"Jimibaby Christmas Teether - Teething Toy for Baby Boys & Girls, Ideal Stocking Stuffer, Comes with Gift Package (Christmas Hat)",8.95,,,4.8,259,,False,,,False,False,,https://www.amazon.com/dp/B08YQY3KXX
amazon,B0D74W87TF,baby christmas gifts,3,"Baby Starters Magic Years 8 inch Musical Light Up Plush Toy with Travel Hook, Christmas Tree, Green",14.99,,,4.8,461,,False,,,False,False,,https://www.amazon.com/dp/B0D74W87TF
amazon,B0BGY37D5Y,baby christmas gifts,3,"Pacifier Clips Baby Girls - MORIBOX Paci Clip Soothe Baby Binky Holder for Shower Birthday Gift 2 Pack | Food Grade Silicone, One Piece Design, Soother Binky Holder, Teething Relief, Baby Shower, Birthday, Christmas, Baby Registry",6.99,,,4.6,,3000,False,,,False,False,,https://www.amazon.com/dp/B0BGY37D5Y
amazon,B0B6WVHZY5,baby christmas gifts,3,"JUXUE Baby Spinning Stacking Toys for Toddlers 1-3, Rainbow Ring Stacker Montessori Toys for Babies for 12 Months, 1 2 3 One Year Old Girl Boy Christmas Birthday Gifts, Autism Sensory Learning Toy",16.99,,,4.7,,2000,False,,,False,False,,https://www.amazon.com/dp/B0B6WVHZY5
amazon,B0B9WF8YRJ,baby christmas gifts,3,LIGHTDESIRE Baby Toys Musical Caterpillar Infant Toys Plush Stuffed Animals | Sensory Toys with Crinkle and Rattle Baby Teething Toys for Tummy Time Newborn Boys Girls 0 3 6 12 Months Shower Gifts(Green),16.99,,,4.6,,700,False,,,False,False,,https://www.amazon.com/dp/B0B9WF8YRJ
amazon,B0B32R6CGB,baby christmas gifts,3,"Bright Starts Soothers & Shakers 7pc Gift Set - BPA-Free Baby Rattles, Teethers and Stroller Toys, Unisex, Newborn+",22.99,,,4.9,816,1000,False,,,False,False,,https://www.amazon.com/dp/B0B32R6CGB
amazon,B00LZKC1S8,baby christmas gifts,3,"Skip Hop Bandana Buddies Baby Activity and Teething Toy with Multi-Sensory Rattle and Textures, Elephant",12.75,16.0,,4.8,,1000,False,,,False,False,,https://www.amazon.com/dp/B00LZKC1S8
amazon,B0BZVPPQM7,baby christmas gifts,3,"hahaland Baby Tissue Box Toy 6-12 Months Montessori Toys 6 7 8 9 Month Old | Textured Tails, Crinkle Tissues, Squeaky, Mirror, Pull & Hang Ring, Play Silks Sensoy Scarves Soft Baby Gift Busy Travel Toys",19.99,22.99,,4.7,,2000,False,,,False,False,,https://www.amazon.com/dp/B0BZVPPQM7
amazon,B0D81ZFXND,baby christmas gifts,3,"Vanplay Montessori Toys for 1 2 Year Old Boy Gifts - One 1st Birthday Gift | 4 Level Wooden Car Ramp Toy with 4 Mini Cars, All Wood, Fully Assembled, Race Track Car Truck Toys for Toddlers 1-3-2-4",23.99,,,4.6,496,1000,False,,,False,False,,https://www.amazon.com/dp/B0D81ZFXND
amazon,B08XDLZJL2,baby christmas gifts,3,"Manhattan Toy Deer One Soft Activity Crinkle Book & Fold Out Pat Mat for Baby, Toddler with Squeaker, Discovery Mirror and Teether",17.99,,,4.8,931,600,False,,,False,False,,https://www.amazon.com/dp/B08XDLZJL2
amazon,B0FK7ZDPZK,baby christmas gifts,3,"2-Piece Cuddle Plush Toy and Baby Blanket Gift Set, My First Christmas Embroidery (Red Bear Print, 30""x 34"")",16.99,,,4.9,27,,False,,,False,False,,https://www.amazon.com/dp/B0FK7ZDPZK
amazon,B0FYFF24QH,baby christmas gifts,3,Bath Toys for Kids Ages 1-3: Toddler Bath Toys for 1 2 3 Year Old Girl Gifts - Pink Bathtub Toy for Toddlers 2-4 - Baby Girl Gifts 12+ Months | Cute & Fun Pink Bath Toys with Rich Water Effects | 3 Powerful Suction Cups | Sticks Firmly to Bathtubs & Tiles | Easy to Use,13.49,,,4.4,237,1000,False,,,False,False,,https://www.amazon.com/dp/B0FYFF24QH
amazon,B0CYGMMHQ3,baby christmas gifts,3,"Dancing Talking Cactus Baby Toys Volume Adjustable, Fun Toddler Toys | Mimicking Repeating Recording Singing English Nursery Songs, Interactive Toys for Baby Girl Boy, Baby Girls Boys Gifts",25.99,,,4.5,883,700,False,,,False,False,,https://www.amazon.com/dp/B0CYGMMHQ3
amazon,B09PHJK3GR,baby christmas gifts,3,"Moonkie Stacking Cups Toy, Fun Educational Baby Toys Silicone Soft Teething Toy, Age 6+ Months, 7 Piece Set",12.98,15.99,,4.8,,1000,False,,,False,False,,https://www.amazon.com/dp/B09PHJK3GR
amazon,B0CCW6QD1D,baby christmas gifts,3,"GUND Baby Play Soft Collection, My First Gingerbread House 5-Piece Playset with Rattle, Squeaker and Crinkle Plush Toys, Sensory Toy for Babies, 7.5” | Inspires Imaginative Play and Early Sensory Discovery, Interactive Play Boosts Motor Skills and Auditory/Tactile Development",19.95,,,4.6,22,,False,,,False,False,,https://www.amazon.com/dp/B0CCW6QD1D
amazon,B0D54YCPYL,baby christmas gifts,3,"The Peanutshell Baby Boy or Girl Terry Bibs Set of 10-100% Cotton, Soft, Absorbent Baby Bibs, Unisex Toddler Boy or Girl Set, Newborn & Infant - Holiday",19.99,,,4.3,180,200,False,,,False,False,,https://www.amazon.com/dp/B0D54YCPYL
amazon,B0FQHVDXZZ,baby christmas gifts,3,"Bemaystar Personalized Babys First Christmas Ornament 2025 Girl Boy - 1st Christmas Ornament 2025 with Photo Text, Personalized Christmas Ornaments for Baby, Xmas Gifts, Newborn Gifts for New Mom Dad",6.99,,,4.5,,,False,,,False,False,,https://www.amazon.com/dp/B0FQHVDXZZ
amazon,B0FJFJ85MN,baby christmas gifts,3,"Dancing Jellydancer Baby Toy, Crawling Infant Tummy Time Toy,Dancing Loud Music Crawling Walking Toys for 3 4 5 6 7 8 Year Old Kids Boy Girl Birthday Gifts, Interactive Relax Fidget Gifts",9.99,15.99,,4.4,818,300,False,,,False,False,,https://www.amazon.com/dp/B0FJFJ85MN
amazon,B09LLW58VB,baby christmas gifts,3,"Jimibaby Christmas Teether Teething Toy Gingerbread Man, The First Christmas teether for Baby Boys and Girls, 100% BPA Free, Easy to Hold, Freezer Safe (Gingerbread Man), 3.5 x 3.15 x 0.3 Inch",8.95,,,4.8,104,,False,,,False,False,,https://www.amazon.com/dp/B09LLW58VB
amazon,B00GVM04D4,baby christmas gifts,3,"DIY Baby Handprint Ornament Kit, No Mess Keepsake, White | Footprint or Handprint Keepsake Impression, Hanging Nursery Decor, Baby’s First Christmas Gift",7.99,,,4.0,,400,False,,,False,False,,https://www.amazon.com/dp/B00GVM04D4
amazon,B0GBXCXBXM,baby christmas gifts,3,"Baby Toys 6-12 Months - Noah's Ark Toy with Stuffed Animals, Baptism Gifts | Montessori Toys for 6 Month Old Babies Sensory Tissue Box Toy for 1 Year Old Boys Girls Christmas Birthday Gift",29.99,,,4.5,235,1000,False,,,False,False,,https://www.amazon.com/dp/B0GBXCXBXM
amazon,B0C58GFH4Z,baby christmas gifts,3,"OUOZZZ Soft Baby Doll 10"" Tulip Pink Snuggle Buddy Doll | First Birthday Toys for 1 Year Old Girl, Ideal 1 Year Old Girl Gifts & Baby Girl Gifts, Cuddly Toy for Infants & Toddlers",14.99,59.99,,4.7,747,2000,False,,,False,False,,https://www.amazon.com/dp/B0C58GFH4Z
amazon,B0FNCDPPJQ,bulk christmas gifts,1,24Pack Christmas Scented Candle Tins Gift Set - Soy Wax Festive Aromatherapy Candles 2.5oz- Smokeless Long Lasting Burn time for Advent & Christmas Gifts Holiday Decor & Gifting.,19.67,,,4.5,8,,False,,,False,False,,https://www.amazon.com/dp/B0FNCDPPJQ
amazon,B0C65TFRQC,bulk christmas gifts,1,"AZEN 30 Pack Lip Balm, Natural Lip Balm Bulk, Lip Care Product, Moisturizing Lip Balms for dry cracked lips - 10 Flavors",7.98,9.99,,4.6,,2000,False,,,False,False,,https://www.amazon.com/dp/B0C65TFRQC
amazon,B06XGNL1RX,bulk christmas gifts,1,"Ring Pop Lollipops - Bulk Candy Individually Wrapped Suckers Variety | Party Pack- 20 Count w/Assorted Flavors - Hard Candy for Party Favors, Kids & Goodie Bag Stuffers",8.54,,,4.8,,30000,False,,,False,False,,https://www.amazon.com/dp/B06XGNL1RX
amazon,B08P1T7VSK,bulk christmas gifts,1,MarJunSep 28 Pairs Women's Christmas Holiday Socks Bulk for Unisex Adults Family Gifts Exchage Christmas Stocking Stuffers,30.99,,,4.8,378,,False,,,False,False,,https://www.amazon.com/dp/B08P1T7VSK
amazon,B0CMV2DCXT,bulk christmas gifts,1,"CHMI 24K Gold Under Eye Patches 50 Pairs Collagen, Dark Circles, Wrinkles | Puffy looking eyes, collagen skin care, hydrating eye mask, hydrogel, hyaluronic acid, vitamin E, men & women, travel, gift",9.98,,,4.4,,10000,False,,,False,False,,https://www.amazon.com/dp/B0CMV2DCXT
amazon,B0BZY67RDJ,bulk christmas gifts,1,"Nosiny 30 Pcs Thank You Gifts Bulk Keychains Employee Appreciation | Back to School Teacher Gifts, Housekeeping DSP EVS Week Inspirational Silicone Keyring for Staff Coworkers Office Team",11.99,14.99,,4.8,588,300,False,,,False,False,,https://www.amazon.com/dp/B0BZY67RDJ
amazon,B0CPDQDP5W,bulk christmas gifts,1,24 Pcs Mini Screwdriver Keychain Tape Measure Keychains Set Keychain Tape Measure Mini Screwdrivers in Pouch Keychain for Birthday Party Favors ，Adult Tool Party Prize for Father's Men Gifts,19.99,,,4.1,353,300,False,,,False,False,,https://www.amazon.com/dp/B0CPDQDP5W
amazon,B0FK2BW4ZQ,bulk christmas gifts,1,"24Pcs Christmas Gnome Stress Balls Bulk,Mini Christmas Slow Rising Stress Relief Squishies Fidget Toys for Kids,Christmas Party Favors,Stocking Stuffers Gifts Goodie Bag Fillers",12.58,,,4.5,250,100,False,,,False,False,,https://www.amazon.com/dp/B0FK2BW4ZQ
amazon,B0BGNCR5NH,bulk christmas gifts,1,"TAOVEN 48PCS Christmas Slap Bracelets, Xmas Slap for Christmas Party Favor Decoration",7.99,,,4.7,886,50,False,,,False,False,,https://www.amazon.com/dp/B0BGNCR5NH
amazon,B07V2GPTB2,bulk christmas gifts,1,"HOFASON 6 Pack Back Scratcher, Stocking Stuffers for Men Women Adults | Fathers Day Dad Gifts, White Elephant Gifts, Prizes for Adult, Bulk Small Christmas Gift, Easter Basket Stuffers for Teens",6.64,,,4.6,,3000,False,,,False,False,,https://www.amazon.com/dp/B07V2GPTB2
amazon,B0DJ8NTMJ2,bulk christmas gifts,1,"36Pack Christmasc Sets,Long Burning,2.5oz Natural Soy Wax with Essential Oils Decorative Aromatherapy Candles for Christmas，Thanksgiving Gift, Home Scented",27.25,,,4.6,28,,False,,,False,False,,https://www.amazon.com/dp/B0DJ8NTMJ2
amazon,B07WK1MLTN,bulk christmas gifts,1,"EverBrite 30-Pack Aluminum Mini LED Flashlight Set Portable Compact Bulk | 6 Colors, 90 AAA Batteries Lanyard included.LED torch for Emergency, Night Reading, Camping, Power Outage, Bulk Holiday Gifts",35.99,,,4.7,,1000,False,,,False,False,,https://www.amazon.com/dp/B07WK1MLTN
amazon,B0CSCL5SJZ,bulk christmas gifts,1,"60-Pack Mini 4-in-1 Multicolor Ballpoint Pens for Kids, Bulk Party Favors | Classroom prizes, return gifts, goodie bag stuffers, cute cartoon toppers, black blue red green ink, school supplies, novelty",24.99,,,4.8,863,2000,False,,,False,False,,https://www.amazon.com/dp/B0CSCL5SJZ
amazon,B0CMCJJFBS,bulk christmas gifts,1,"40 Pack Lip Balm Bulk, Fruit Lip Balm Variety Pack, Natural Moisturizing Balms for Dry Cracked Lips, Hydrating for Men Women Kids - 10 Flavors",9.99,,,4.6,,2000,False,,,False,False,,https://www.amazon.com/dp/B0CMCJJFBS
amazon,B0D4L6TFC9,bulk christmas gifts,1,"CZWZ 20Pcs Mini Multicolor Pens in One 4-in-1 Cute Pens Bulk for Kids, Fun Kawaii Ballpoint Pens for Birthdays and Children's Party Favors Gifts Teacher School Supplies",9.99,,,4.6,,10000,False,,,False,False,,https://www.amazon.com/dp/B0D4L6TFC9
amazon,B0D8Q8BVGP,bulk christmas gifts,1,"30 Pairs Lip Masks & Eye Masks, Bridesmaid Bulk Gifts, Bridal Party Favors | Eye Patches & Lip Mask Skincare, Bachelorette Party Favors, Bridal Shower Gifts, Spa Party Self Care for Women Teen Girls",8.95,,,4.6,,2000,False,,,False,False,,https://www.amazon.com/dp/B0D8Q8BVGP
amazon,B0BFHXRG1F,bulk christmas gifts,1,"JoJowell Shower Steamers Aromatherapy - 18 Pack Birthday Gifts for Women & Men, Mom Wife Grandma Sister Her Teens, Self Care with Natural Essential Oils Relaxation Home SPA",18.97,24.99,,4.4,,3000,False,,,False,False,,https://www.amazon.com/dp/B0BFHXRG1F
amazon,B0CZQV19TM,bulk christmas gifts,1,"SeasonBliss Shower Steamers 30 PCS with 6 Scents, Shower Bombs for Women | Rose Peppermint Citrus Eucalyptus Ocean Lavender, Mother's Day Valentines Birthday Present for Mom Wife, Individually Wrapped",19.99,,,4.2,635,1000,False,,,False,False,,https://www.amazon.com/dp/B0CZQV19TM
amazon,B00SF8YKI2,bulk christmas gifts,1,"Jergens Ultra Healing Body Lotion, Moisturizer for Dry Skin, 1 fl oz, 24 pk | Intense Moisture for Extra Dry, Cracked Skin, Vitamins C+E+B5, Fast-Absorbing, Dermatologist Tested",18.07,,,4.8,,3000,False,,,False,False,,https://www.amazon.com/dp/B00SF8YKI2
